Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9
DDD,3D Systems Corporation,19.11,2179118708.13,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ddd,
MMM,3M Company,213.12,125019064005.12,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/mmm,
WBAI,500.com Limited,11.51,486357731.83,,2013.0,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/wbai,
WUBA,58.com Inc.,74.6,11002715208.0,,2013.0,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/wuba,
EGHT,8x8 Inc,21.5,2006420592.0,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/eght,
AHC,A.H. Belo Corporation,4.5,97635159.0,,,Consumer Services,Newspapers/Magazines,https://www.nasdaq.com/symbol/ahc,
ATEN,"A10 Networks, Inc.",6.21,451512345.42,,2014.0,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/aten,
AAC,"AAC Holdings, Inc.",6.75,166027556.25,,2014.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/aac,
AIR,AAR Corp.,43.78,1534033162.64,,,Capital Goods,Aerospace,https://www.nasdaq.com/symbol/air,
AAN,"Aaron&#39;s,  Inc.",51.99,3773345868.99,,,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/aan,
ABB,ABB Ltd,24.1,51375799334.6,,,Consumer Durables,Electrical Products,https://www.nasdaq.com/symbol/abb,
ABT,Abbott Laboratories,68.5,120170870954.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/abt,
ABBV,AbbVie Inc.,91.02,137829100971.96,,2012.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/abbv,
ANF,Abercrombie & Fitch Company,19.84,1324318611.2,,,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/anf,
AGD,Aberdeen Global Dynamic Dividend Fund,10.37,130139154.97,,2006.0,,,https://www.nasdaq.com/symbol/agd,
AWP,Aberdeen Global Premier Properties Fund,6.3,538070091.3,,2007.0,,,https://www.nasdaq.com/symbol/awp,
ACP,Aberdeen Income Credit Strategies Fund,14.2512,186321214.8864,,2011.0,,,https://www.nasdaq.com/symbol/acp,
JEQ,"Aberdeen Japan Equity Fund, Inc. ",8.3,111129297.6,,1992.0,,,https://www.nasdaq.com/symbol/jeq,
AOD,Aberdeen Total Dynamic Dividend Fund,8.88,955428841.44,,2007.0,,,https://www.nasdaq.com/symbol/aod,
ABM,ABM Industries Incorporated,33.73,2221180977.89,,,Finance,Diversified Commercial Services,https://www.nasdaq.com/symbol/abm,
AKR,Acadia Realty Trust,28.05,2286153876.6,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/akr,
ACN,Accenture plc,173.14,111054219117.6,,2001.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/acn,
ACCO,Acco Brands Corporation,12.0,1253857920.0,,,Consumer Durables,Publishing,https://www.nasdaq.com/symbol/acco,
ATV,"Acorn International, Inc.",19.5556,52411745.783999994,,2007.0,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/atv,
ATU,Actuant Corporation,30.2,1839032563.6,,,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/atu,
AYI,Acuity Brands Inc,157.63,6333734655.49,,,Consumer Durables,Building Products,https://www.nasdaq.com/symbol/ayi,
GOLF,Acushnet Holdings Corp.,26.39,1972895947.75,,2016.0,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/golf,
ADX,"Adams Diversified Equity Fund, Inc.",16.55,1673291556.5,,,,,https://www.nasdaq.com/symbol/adx,
PEO,"Adams Natural Resources Fund, Inc.",19.73,572085062.35,,,,,https://www.nasdaq.com/symbol/peo,
AGRO,Adecoagro S.A.,7.3,850853193.6,,2011.0,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/agro,
ADNT,Adient plc,42.67,3984174620.66,,2016.0,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/adnt,
ADT,ADT Inc.,8.37,6417861309.27,,2018.0,Consumer Services,Diversified Commercial Services,https://www.nasdaq.com/symbol/adt,
ATGE,Adtalem Global Education Inc.,45.05,2699891550.0,,,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/atge,
AAP,Advance Auto Parts Inc,169.6,12564181356.8,,,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/aap,
ADSW,"Advanced Disposal Services, Inc.",27.38,2425518083.6,,2016.0,Public Utilities,Environmental Services,https://www.nasdaq.com/symbol/adsw,
WMS,"Advanced Drainage Systems, Inc.",32.3,1838812966.2,,2014.0,Capital Goods,Containers/Packaging,https://www.nasdaq.com/symbol/wms,
ASIX,AdvanSix Inc.,34.53,1047331812.57,,2016.0,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/asix,
AAV,Advantage Oil & Gas Ltd,2.55,474152459.55,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/aav,
AVK,Advent Claymore Convertible Securities and Income Fund,15.6,312682422.0,,2003.0,,,https://www.nasdaq.com/symbol/avk,
ACM,AECOM,32.74,5263947807.76,,2007.0,Consumer Services,Military/Government/Technical,https://www.nasdaq.com/symbol/acm,
ANW,Aegean Marine Petroleum Network Inc.,1.56,63399058.32,,2006.0,Energy,Oil Refining/Marketing,https://www.nasdaq.com/symbol/anw,
AEB,Aegon NV,24.2,0.0,,,Finance,Life Insurance,https://www.nasdaq.com/symbol/aeb,
AED,Aegon NV,25.81,0.0,,,Finance,Life Insurance,https://www.nasdaq.com/symbol/aed,
AEG,Aegon NV,6.29,12858264932.82,,,Finance,Life Insurance,https://www.nasdaq.com/symbol/aeg,
AEH,Aegon NV,25.65,0.0,,,Finance,Life Insurance,https://www.nasdaq.com/symbol/aeh,
AER,Aercap Holdings N.V.,57.2,8490338256.4,,2006.0,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/aer,
HIVE,"Aerohive Networks, Inc.",4.05,224058384.9,,2014.0,Technology,EDP Services,https://www.nasdaq.com/symbol/hive,
AJRD,"Aerojet Rocketdyne Holdings, Inc. ",33.68,2546208000.0,,,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/ajrd,
AET,Aetna Inc.,205.67,67336358000.0,,,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/aet,
AMG,"Affiliated Managers Group, Inc.",145.64,7781828906.72,,,Finance,Investment Managers,https://www.nasdaq.com/symbol/amg,
AFL,Aflac Incorporated,47.68,36608716301.44,,,Finance,Accident &Health Insurance,https://www.nasdaq.com/symbol/afl,
MITT,"AG Mortgage Investment Trust, Inc.",18.38,518797758.18,,2011.0,,,https://www.nasdaq.com/symbol/mitt,
MITT^A,"AG Mortgage Investment Trust, Inc.",25.58,0.0,,,,,https://www.nasdaq.com/symbol/mitt^a,
MITT^B,"AG Mortgage Investment Trust, Inc.",25.249000000000002,0.0,,,,,https://www.nasdaq.com/symbol/mitt^b,
AGCO,AGCO Corporation,59.96,4743958990.84,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/agco,
A,"Agilent Technologies, Inc.",69.56,22173609689.32,,1999.0,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/a,
AEM,Agnico Eagle Mines Limited,34.89,8173177988.67,,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/aem,
ADC,Agree Realty Corporation,53.09,1861175174.38,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/adc,
AL,Air Lease Corporation,45.72,4757922437.4,,2011.0,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/al,
APD,"Air Products and Chemicals, Inc.",169.17,37094328148.32,,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/apd,
AYR,Aircastle Limited,21.02,1643469888.16,,2006.0,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/ayr,
AKS,AK Steel Holding Corporation,4.79,1511300587.95,,,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/aks,
ALP^Q,Alabama Power Company,25.2,0.0,,,,,https://www.nasdaq.com/symbol/alp^q,
ALG,"Alamo Group, Inc.",95.19,1116357288.06,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/alg,
AGI,Alamos Gold Inc.,4.62,1800904145.04,,2015.0,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/agi,
ALK,"Alaska Air Group, Inc.",69.68,8580739349.52,,,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/alk,
AIN,Albany International Corporation,78.65,2532530000.0,,,Basic Industries,Textiles,https://www.nasdaq.com/symbol/ain,
ALB,Albemarle Corporation,105.49,11440365498.87,,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/alb,
AA,Alcoa Corporation,42.63,7949345695.2,,2016.0,Basic Industries,Aluminum,https://www.nasdaq.com/symbol/aa,
ALEX,"Alexander & Baldwin, Inc.",23.02,1657961333.94,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/alex,
ALX,"Alexander&#39;s, Inc.",341.41,1743679878.9,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/alx,
ARE,"Alexandria Real Estate Equities, Inc.",125.44,13266204618.24,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/are,
ARE^D,"Alexandria Real Estate Equities, Inc.",34.9599,0.0,,,,,https://www.nasdaq.com/symbol/are^d,
AQN,Algonquin Power & Utilities Corp.,10.55,4965233611.35,,2016.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/aqn,
BABA,Alibaba Group Holding Limited,162.63,418272950367.09,,2014.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/baba,
Y,Alleghany Corporation,641.23,9577844110.25,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/y,
ATI,Allegheny Technologies Incorporated,28.19,3543043123.24,,,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/ati,
ALLE,Allegion plc,90.58,8605400091.54,,2013.0,Consumer Services,Diversified Commercial Services,https://www.nasdaq.com/symbol/alle,
AGN,Allergan plc.,188.03,63825734668.66,,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/agn,
ALE,"Allete, Inc.",74.85,3844342107.6,,,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/ale,
AKP,Alliance California Municipal Income Fund Inc,13.49,115402471.32,,2002.0,,,https://www.nasdaq.com/symbol/akp,
ADS,Alliance Data Systems Corporation,247.5,13598538772.5,,2001.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ads,
AFB,Alliance National Municipal Income Fund Inc,12.26,352412915.36,,2002.0,,,https://www.nasdaq.com/symbol/afb,
AWF,Alliance World Dollar Government Fund II,11.65,1004575737.05,,1993.0,,,https://www.nasdaq.com/symbol/awf,
AB,AllianceBernstein Holding L.P.,30.55,2991725451.0,,,Finance,Investment Managers,https://www.nasdaq.com/symbol/ab,
LNT,Alliant Energy Corporation,42.84,10014831378.72,,,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/lnt,
CBH,AllianzGI Convertible & Income 2024 Target Term Fund,9.2199,168327824.9388,,2017.0,,,https://www.nasdaq.com/symbol/cbh,
NCV,AllianzGI Convertible & Income Fund,7.02,626521872.6,,2003.0,,,https://www.nasdaq.com/symbol/ncv,
NCZ,AllianzGI Convertible & Income Fund II,6.22,468191995.5,,2003.0,,,https://www.nasdaq.com/symbol/ncz,
NCZ^A,AllianzGI Convertible & Income Fund II,24.845,0.0,,,,,https://www.nasdaq.com/symbol/ncz^a,
ACV,AllianzGI Diversified Income & Convertible Fund,24.52,252402946.16,,2015.0,,,https://www.nasdaq.com/symbol/acv,
NIE,AllianzGI Equity & Convertible Income Fund,23.11,640354181.15,,2007.0,,,https://www.nasdaq.com/symbol/nie,
NFJ,"AllianzGI NFJ Dividend, Interest & Premium Strategy Fund",13.09,1240952695.29,,2005.0,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/nfj,
ALSN,"Allison Transmission Holdings, Inc.",51.9,6771256451.1,,2012.0,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/alsn,
ALL,Allstate Corporation (The),101.7,35211830503.5,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/all,
ALL^A,Allstate Corporation (The),25.07,0.0,,,,,https://www.nasdaq.com/symbol/all^a,
ALL^B,Allstate Corporation (The),25.62,0.0,,,,,https://www.nasdaq.com/symbol/all^b,
ALL^C.CL,Allstate Corporation (The),,0.0,,,,,https://www.nasdaq.com/symbol/all^c.cl,
ALL^D,Allstate Corporation (The),25.81,0.0,,,,,https://www.nasdaq.com/symbol/all^d,
ALL^E,Allstate Corporation (The),25.78,0.0,,,,,https://www.nasdaq.com/symbol/all^e,
ALL^F,Allstate Corporation (The),25.96,0.0,,,,,https://www.nasdaq.com/symbol/all^f,
ALL^G,Allstate Corporation (The),25.17,0.0,,,,,https://www.nasdaq.com/symbol/all^g,
ALLY,Ally Financial Inc.,27.22,11489041853.02,,2014.0,Finance,Major Banks,https://www.nasdaq.com/symbol/ally,
ALLY^A,Ally Financial Inc.,26.07,0.0,,,,,https://www.nasdaq.com/symbol/ally^a,
AYX,"Alteryx, Inc.",57.43,3496069225.59,,2017.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ayx,
ATUS,"Altice USA, Inc.",18.96,13974827595.36,,2017.0,Consumer Services,Television Services,https://www.nasdaq.com/symbol/atus,
MO,Altria Group,61.84,116579218908.0,,,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/mo,
ACH,Aluminum Corporation of China Limited,10.81,6444402352.49,,2001.0,Basic Industries,Aluminum,https://www.nasdaq.com/symbol/ach,
AMBR,"Amber Road, Inc.",8.85,243558150.75,,2014.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ambr,
ABEV,Ambev S.A.,4.57,71840385723.32,,2013.0,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/abev,
AMC,"AMC Entertainment Holdings, Inc.",20.65,2634348150.35,,2013.0,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/amc,
AEE,Ameren Corporation,63.91,15596595121.8,,,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/aee,
AMRC,"Ameresco, Inc.",13.4,613016647.4,,2010.0,Basic Industries,Engineering & Construction,https://www.nasdaq.com/symbol/amrc,
AMOV,"America Movil, S.A.B. de C.V.",16.6371,54946586527.11,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/amov,
AMX,"America Movil, S.A.B. de C.V.",16.55,54658925355.0,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/amx,
AAT,"American Assets Trust, Inc.",37.14,1753829573.94,,2011.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/aat,
AXL,"American Axle & Manufacturing Holdings, Inc.",18.24,2037151673.28,,,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/axl,
ACC,American Campus Communities Inc,41.39,5671619631.38,,2004.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/acc,
AEO,"American Eagle Outfitters, Inc.",23.76,4214214900.72,,,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/aeo,
AEP,"American Electric Power Company, Inc.",70.98,34988459436.84,,,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/aep,
AEL,American Equity Investment Life Holding Company,36.55,3299735571.65,,2003.0,Finance,Life Insurance,https://www.nasdaq.com/symbol/ael,
AXP,American Express Company,110.1,94802072925.0,,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/axp,
AFG,"American Financial Group, Inc.",113.49,10110558873.87,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/afg,
AFGE,"American Financial Group, Inc.",25.741,0.0,,2014.0,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/afge,
AFGH,"American Financial Group, Inc.",25.53,0.0,,2015.0,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/afgh,
AMH,American Homes 4 Rent,22.41,6633769968.54,,2013.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/amh,
AMH^D,American Homes 4 Rent,24.99,0.0,,,,,https://www.nasdaq.com/symbol/amh^d,
AMH^E,American Homes 4 Rent,24.58,0.0,,,,,https://www.nasdaq.com/symbol/amh^e,
AMH^F,American Homes 4 Rent,23.41,0.0,,,,,https://www.nasdaq.com/symbol/amh^f,
AMH^G,American Homes 4 Rent,23.25,0.0,,,,,https://www.nasdaq.com/symbol/amh^g,
AIG,"American International Group, Inc.",53.89,47878369436.41,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/aig,
AIG.WS,"American International Group, Inc.",,0.0,,,,,https://www.nasdaq.com/symbol/aig.ws,
AMID,"American Midstream Partners, LP",6.0,317886420.0,,2011.0,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/amid,
ARL,"American Realty Investors, Inc.",17.42,278669063.92,,,Finance,Real Estate,https://www.nasdaq.com/symbol/arl,
ARA,"American Renal Associates Holdings, Inc",20.46,664270093.74,,2016.0,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/ara,
AWR,American States Water Company,58.86,2162134163.16,,,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/awr,
AMT,American Tower Corporation (REIT),147.58,65058437859.64,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/amt,
AVD,American Vanguard Corporation,20.0,606489860.0,,,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/avd,
AWK,American Water Works,87.58,15807506700.84,,2008.0,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/awk,
COLD,Americold Realty Trust,25.27,3625268036.53,,2018.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cold,
APU,"AmeriGas Partners, L.P.",40.39,3755343938.08,,,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/apu,
AMP,"AMERIPRISE FINANCIAL SERVICES, INC.",148.43,21056851552.36,,,Finance,Investment Managers,https://www.nasdaq.com/symbol/amp,
ABC,AmerisourceBergen Corporation (Holding Co),89.39,19340120407.16,,,Health Care,Other Pharmaceuticals,https://www.nasdaq.com/symbol/abc,
ANFI,Amira Nature Foods Ltd,1.67,59169248.96,,2012.0,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/anfi,
AMN,AMN Healthcare Services Inc,50.7,2407890689.1,,,Technology,Professional Services,https://www.nasdaq.com/symbol/amn,
AMRX,"Amneal Pharmaceuticals, Inc.",23.8,7103530950.6,,2018.0,,,https://www.nasdaq.com/symbol/amrx,
AP,Ampco-Pittsburgh Corporation,6.9,86191260.3,,,Capital Goods,Fluid Controls,https://www.nasdaq.com/symbol/ap,
APH,Amphenol Corporation,95.37,28644623837.94,,,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/aph,
AXR,AMREP Corporation,9.75,79247064.0,,,Consumer Services,Newspapers/Magazines,https://www.nasdaq.com/symbol/axr,
AME,"AMTEK, Inc.",80.96,18774394316.48,,,Consumer Durables,Metal Fabrications,https://www.nasdaq.com/symbol/ame,
AFSI^A,"AmTrust Financial Services, Inc.",17.09,0.0,,,,,https://www.nasdaq.com/symbol/afsi^a,
AFSI^B,"AmTrust Financial Services, Inc.",17.96,0.0,,,,,https://www.nasdaq.com/symbol/afsi^b,
AFSI^C,"AmTrust Financial Services, Inc.",18.42,0.0,,,,,https://www.nasdaq.com/symbol/afsi^c,
AFSI^D,"AmTrust Financial Services, Inc.",18.7,0.0,,,,,https://www.nasdaq.com/symbol/afsi^d,
AFSI^E,"AmTrust Financial Services, Inc.",19.3,0.0,,,,,https://www.nasdaq.com/symbol/afsi^e,
AFSI^F,"AmTrust Financial Services, Inc.",17.14,0.0,,,,,https://www.nasdaq.com/symbol/afsi^f,
AFSS,"AmTrust Financial Services, Inc.",23.97,0.0,,2015.0,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/afss,
AFST,"AmTrust Financial Services, Inc.",24.8801,0.0,,2015.0,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/afst,
APC,Anadarko Petroleum Corporation,64.76,33161981079.88,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/apc,
ANDV,Andeavor,150.26,22708190806.62,,,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/andv,
ANDX,Andeavor Logistics LP,50.38,12366916792.34,,2011.0,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/andx,
AU,AngloGold Ashanti Limited,8.72,3589250649.36,,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/au,
BUD,Anheuser-Busch Inbev SA,89.93,175948045000.0,,,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/bud,
AXE,Anixter International Inc.,71.85,2404409452.05,,,Consumer Non-Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/axe,
NLY,Annaly Capital Management Inc,10.28,13395249030.92,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/nly,
NLY^C,Annaly Capital Management Inc,25.38,0.0,,,,,https://www.nasdaq.com/symbol/nly^c,
NLY^D,Annaly Capital Management Inc,25.34,0.0,,,,,https://www.nasdaq.com/symbol/nly^d,
NLY^F,Annaly Capital Management Inc,25.4205,0.0,,,,,https://www.nasdaq.com/symbol/nly^f,
NLY^G,Annaly Capital Management Inc,24.12,0.0,,,,,https://www.nasdaq.com/symbol/nly^g,
NLY^H,Annaly Capital Management Inc,25.6678,0.0,,,,,https://www.nasdaq.com/symbol/nly^h,
AMGP,Antero Midstream GP LP,16.98,3161835085.62,,2017.0,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/amgp,
AM,Antero Midstream Partners LP,30.32,5671219529.68,,2014.0,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/am,
AR,Antero Resources Corporation,19.94,6322700901.76,,2013.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/ar,
ANTM,"Anthem, Inc.",271.85,70668407364.3,,,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/antm,
ANH,Anworth Mortgage Asset  Corporation,4.73,465301854.05,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/anh,
ANH^A,Anworth Mortgage Asset  Corporation,26.84,0.0,,,,,https://www.nasdaq.com/symbol/anh^a,
ANH^B,Anworth Mortgage Asset  Corporation,25.44,0.0,,,,,https://www.nasdaq.com/symbol/anh^b,
ANH^C,Anworth Mortgage Asset  Corporation,25.35,0.0,,,,,https://www.nasdaq.com/symbol/anh^c,
AON,Aon plc,155.24,37669815447.32,,,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/aon,
APA,Apache Corporation,46.8,17900342600.4,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/apa,
AIV,Apartment Investment and Management Company,44.02,6926609860.56,,1994.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/aiv,
AIV^A,Apartment Investment and Management Company,26.11,0.0,,,,,https://www.nasdaq.com/symbol/aiv^a,
APY,Apergy Corporation,43.85,3391351457.8,,2018.0,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/apy,
ARI,Apollo Commercial Real Estate Finance,19.16,2549065253.44,,2009.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ari,
ARI^C,Apollo Commercial Real Estate Finance,25.75,0.0,,,,,https://www.nasdaq.com/symbol/ari^c,
APO,"Apollo Global Management, LLC",34.44,13918232481.72,,2011.0,Finance,Investment Managers,https://www.nasdaq.com/symbol/apo,
APO^A,"Apollo Global Management, LLC",25.101,0.0,,,,,https://www.nasdaq.com/symbol/apo^a,
APO^B,"Apollo Global Management, LLC",24.69,0.0,,,,,https://www.nasdaq.com/symbol/apo^b,
AIY,Apollo Investment Corporation,25.42,0.0,,2013.0,,,https://www.nasdaq.com/symbol/aiy,
AFT,Apollo Senior Floating Rate Fund Inc.,16.11,250882012.71,,2011.0,,,https://www.nasdaq.com/symbol/aft,
AIF,Apollo Tactical Income Fund Inc.,15.58,225349525.08,,2013.0,,,https://www.nasdaq.com/symbol/aif,
APLE,"Apple Hospitality REIT, Inc.",17.32,3989618041.84,,2015.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/aple,
AIT,"Applied Industrial Technologies, Inc.",79.9,3096208175.9,,,Consumer Durables,Industrial Specialties,https://www.nasdaq.com/symbol/ait,
ATR,"AptarGroup, Inc.",111.13,6910415015.32,,,Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/atr,
APTV,Aptiv PLC,87.3,23111626090.5,,2011.0,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/aptv,
WTR,"Aqua America, Inc.",36.86,6557906685.74,,,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/wtr,
AQ,Aquantia Corp.,12.82,439215828.1,,2017.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/aq,
WAAS,AquaVenture Holdings Limited,18.17,482974062.67,,2016.0,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/waas,
ARMK,Aramark,42.85,10561509926.35,,2013.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/armk,
ABR,Arbor Realty Trust,11.71,882826420.23,,2004.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/abr,
ABR^A,Arbor Realty Trust,25.6001,0.0,,,,,https://www.nasdaq.com/symbol/abr^a,
ABR^B,Arbor Realty Trust,25.6,0.0,,,,,https://www.nasdaq.com/symbol/abr^b,
ABR^C,Arbor Realty Trust,25.87,0.0,,,,,https://www.nasdaq.com/symbol/abr^c,
ARC,"ARC Document Solutions, Inc.",3.02,137926413.96,,2004.0,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/arc,
MT,ArcelorMittal,31.13,31544141783.99,,,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/mt,
ARCH,"Arch Coal, Inc.",90.75,1777588131.0,,2016.0,Energy,Coal Mining,https://www.nasdaq.com/symbol/arch,
ADM,Archer-Daniels-Midland Company,49.94,27953285656.12,,,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/adm,
AROC,"Archrock, Inc.",12.05,1559446484.3,,,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/aroc,
ARNC,Arconic Inc.,22.82,11021026664.76,,,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/arnc,
ARCO,Arcos Dorados Holdings Inc.,6.6,1378830037.2,,2011.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/arco,
RCUS,"Arcus Biosciences, Inc.",14.02,623282359.18,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rcus,
ARD,Ardagh Group S.A.,16.6,3922580000.0,,2017.0,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/ard,
ASC,Ardmore Shipping Corporation,6.9,228375033.9,,2013.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/asc,
AFC,Ares Capital Corporation,25.78,206240000.0,,,,,https://www.nasdaq.com/symbol/afc,
ACRE,Ares Commercial Real Estate Corporation,13.96,400632456.0,,2012.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/acre,
